GENEID	BD_ATAC
ZC2HC1C	2.74e-6
ZSWIM8-AS1	8.73851e-4
MIR2052HG	4.22e-7
GOLGA6D	1.81169e-4
NDST2	1.96e-8
MIR2052	1.06e-9
TMEM231	7.42e-10
NEK9	2.58e-7
MIR1324	0.001024575
GABARAPL2	2.02e-7
KCNC2	1.54e-10
ALDH1A1	2.03e-8
COMMD4	2.75e-6
CAMK2G	1.35e-7
NEIL1	8.7e-9
MIR631	0.005068032
ADAT1	3.7e-6
MAN2C1	4.4e-9
LOC100130268	0.039660725
TMED10	3.26e-5
PLAU	5.40335e-4
TERF2IP	5.96e-9
PI15	2.39e-9
IQGAP2	3.94e-8
C10orf55	0.005371554
BTC	1.23e-8
FOS	3.6e-8
GLIPR1L1	2.63895e-4
LINC00960	0.035183699
SIN3A	7.93e-9
LOC101927884	7.8e-7
VCL	6.25e-8
LINC01220	8.95e-7
CAPS2	2.27e-11
LINC01987	4.88e-5
GLIPR1L2	3.04567e-4
EVA1A	5.78e-9
PARM1	1.96e-5
SNORD156	4.08e-9
MIR4273	0.381537686
LHX8	3.87e-8
MRPL19	1.47628e-4
PTPN9	2.03e-6
AP3M1	8.21e-7
GLIPR1	4.44e-9
LINC01078	1.05e-7
LINC01973	5.6e-6
CRISPLD1	3.28e-10
JDP2	7.54e-6
CPHXL	2.33e-11
LOC101929109	1.16e-5
COL12A1	2.6e-5
SNUPN	2.33e-5
LOC100507388	3.11e-9
HSPB1	1.26e-8
IMP3	5.92e-6
ADK	9.45e-6
SNX33	3.61e-7
COX7A2	2.58e-8
WNT11	1.47e-5
TBC1D4	7.74e-10
TNRC6C	1.2e-6
BATF	0.12187625
ZNF717	6.76e-10
NCRUPAR	0.012610107
CSPG4	9.68e-7
SLC44A5	3.64e-9
YWHAG	6.13e-8
TMEM30A	5.20263e-4
F2R	4.1663e-4
LOC100506804	1.33e-8
ODF3L1	2.92e-6
ZP3	1.75e-8
DNM1P35	1.61e-9
SSC4D	0.358057136
FLVCR2	8.48e-5
MIR4313	1.02e-5
LOC101928540	3.9e-7
F2RL1	2.81425e-4
DTX2	2.32e-6
THAP12	7.81e-5
TNRC6C-AS1	2.55e-5
COMMD6	1.31e-7
KRR1	9.18e-10
LINC02562	2.52e-10
GVQW3	0.158488047
TMC6	0.002260367
ERG28	4.14e-9
UCHL3	4.64e-7
UBE2Q2	6.34e-7
C17orf99	0.009161281
MIR4463	3.67e-9
UPK3B	1.12e-5
EMSY	3.55e-5
GCFC2	1.08e-9
S100Z	8.9e-6
SYNGR2	1.1e-7
TTLL5	5.3e-5
CASC9	6.2e-9
TK1	4.04e-7
ACADM	8.79504e-4
AFMID	0.203161642
FBXO22	2.73e-6
ANXA1	5.41e-11
FILIP1	2.9e-11
BIRC5	1.56e-7
LOC100133091	1.67e-9
DLSTP1	8.34e-5
CRHBP	7.32e-7
RABGGTB	3.4e-6
TMEM235	2.34e-7
LINC02483	4.72e-10
POMZP3	2.39e-5
MSH4	0.007673195
HNF4G	4.84e-12
PHLDA1	2.38e-8
LINC01993	0.002171845
LRRC32	1.71e-5
CNTNAP4	6.38e-8
NRG4	0.001715906
AGGF1	7.75e-7
SENP6	7.47e-7
LMO7	3.12e-11
SOCS3	8.95e-9
LOC102723439	2.19e-5
TMEM266	2.32e-6
LOC101928674	1.4e-6
SNORA47	4.93e-6
ASB17	0.023139955
PGS1	4.14e-5
ZBED3	3.02e-8
RCHY1	2.37e-7
LMO7DN	7.05e-12
GUCY2EP	1.2e-6
THAP6	1.17433e-4
TGFB3	1.05e-5
LMO7DN-IT1	4.25e-5
IFT43	1.55e-8
DNAH17-AS1	7.40604e-4
LOC101927342	7.75e-6
LOC101929439	1.05e-6
TSKU	9.61e-7
ODAPH	1.58902e-4
LINC02125	3.63e-9
PDE8B	3.1e-10
DNAH17	0.270167637
MYO6	2.16e-8
NAP1L1	2.13e-8
TYRO3P	0.002084854
CDKL2	8.58e-8
KAT6B	6.74e-5
ACER3	3.89e-7
LNCOG	3.55e-8
ETFA	1.71e-6
LOC101927907	4.11e-6
G3BP2	7.66e-7
SCAT1	5.74e-5
GPATCH2L	1.76e-5
DTX2P1-UPK3BP1-PMS2P11	2.69e-8
SPDYE11	0.632812199
USO1	1.58e-7
SALL3	2.77925e-4
B3GNT6	1.14723e-4
LOC101929165	0.001278208
BBS10	6.13e-8
ISL2	3.01282e-4
WDR41	2.16e-8
ST6GALNAC3	1.12e-8
SNORD172	4.38648e-4
CCDC146	9.56e-8
CYTH1	1.48e-7
LINC00561	3.98e-9
ESRRB	1.91e-5
FGL2	9.52e-7
DUPD1	0.004516769
USP36	6.87e-7
PPEF2	3.77e-8
OSBPL8	1.91e-8
DUSP13	1.52046e-4
NAAA	3.56e-10
SAMD8	4.74e-5
CEP295NL	1.94e-5
MYO7A	0.030189536
LOC101928809	0.041570436
SDAD1	3.73e-5
MIR4719	2.82e-7
CXCL9	1.25854e-4
TIMP2	6.89e-8
IMPG1	3.5e-9
CXCL10	0.012255999
CXCL11	0.055499919
LOC101927243	5.39e-6
ATP9B	1.57e-7
VDAC2	1.26931e-4
LGALS3BP	2.18712e-4
LOC101927358	2.11e-9
OTP	0.001333492
COMTD1	1.14e-8
ART3	5.68e-7
CANT1	1.27e-7
MIR3713	1.50436e-4
NFATC1	4.4e-9
GDPD4	0.003319922
C1QTNF1	0.003141211
GSAP	7.56e-9
ZNF503-AS1	7.38e-8
NUP54	3.91e-5
ENGASE	2.25e-6
TBCA	2.38e-6
ZDHHC17	5.74e-11
SCARB2	3.05e-6
PAK1	1.79e-10
RORB-AS1	2.93e-9
LOC101929154	8.69e-5
FAM47E-STBD1	1.37e-9
ZNF503	4.95e-5
ZNF503-AS2	1.21e-5
PTPN12	5.38e-6
LOC101929234	0.087602062
FAM47E	4.6e-7
SCAPER	4.81e-7
RCN2	8.25e-6
MON1B	2.79e-7
STBD1	3.02e-9
VASH1	1.69e-7
LINC02567	8.18e-10
KCTD12	4.27e-10
VASH1-AS1	1.04e-7
RORB	6.42e-11
LOC646029	4.10808e-4
SYCE1L	3.36e-9
CSRP2	4.55e-8
ANGEL1	4.93e-6
APTR	2.27e-6
ROBO2	1.16e-9
AQP11	7.16e-8
LOC284240	8.03122e-4
LINC01111	7.64e-9
PSTPIP1	5.56642e-4
ST6GALNAC5	5.8e-11
CCDC158	6.92797e-4
LRRC74A	2.23e-7
SHROOM3	6.85e-7
CLNS1A	6.85e-9
TSPAN3	8.28e-7
TMEM60	7.43e-6
ADAMTS18	0.001900013
LINC01629	2.9e-9
RBFOX3	0.001019836
E2F7	5.45e-10
MIR4450	1.81804e-4
LOC284241	1.17719e-4
CTDP1	9.18e-6
IRF2BPL	3.46e-7
LOC105378367	0.154341318
ZFHX4	1.23e-6
LINC02540	5.57e-6
TRPM6	8.38e-11
LINC02288	9.84e-6
MIR548AH	1.44e-9
BTF3P11	0.001428189
LINC02289	1.4e-7
LINC00597	0.00316173
RSF1	5.23e-6
ACOD1	0.006229904
CLN5	5.94e-6
MIR7156	2.76e-10
C9orf40	6.13e-6
CIPC	2.73e-7
CARNMT1-AS1	0.37296711
CYSLTR1	0.017879489
AP3B1	7.01e-5
KCNG2	1.11011e-4
ZDHHC22	3.65e-9
FBXL3	9.52e-9
AAMDC	1.01501e-4
CARNMT1	1.63e-10
MYCBP2-AS1	1.08e-6
PHTF2	1.05e-5
SCAMP1-AS1	1.32e-5
TMEM63C	1.63e-7
ZFHX4-AS1	1.46e-6
PIGK	5.9e-6
LRRTM4	7.4e-6
NMRK1	3.01e-8
INTS4	2.05017e-4
SLC66A2	4.81e-8
PEAK1	8.04e-7
HSBP1L1	4.25e-8
MIR1260A	4.93e-5
NGB	7.73e-5
AK5	2.76e-7
TXNL4A	1.08e-6
HMG20A	0.088207996
NUDT7	4.95e-9
KCTD14	1.51e-6
CBX8	7.83e-5
RPL13AP17	6.54e-8
THRSP	1.5e-6
POMT2	1.77e-5
LINC01977	0.051377886
GSTZ1	1.23e-6
LOC101929457	8.52e-7
SCAMP1	9e-7
RBFA	4.39e-6
LRMDA	3.99e-8
NDUFC2-KCTD14	4.47e-9
CBX4	1.61e-6
SOWAHB	9.15e-11
VAT1L	1.2e-11
RBFADN	0.003060871
LHFPL2	5.21e-10
TMED8	6.74e-7
ALG8	3.6e-5
KCTD21-AS1	3.83075e-4
ADNP2	5.24e-7
MIR3149	4.12e-5
NOXRED1	0.040058625
LINC01978	0.005179314
KCTD21	3.06e-7
PARD6G-AS1	2.97e-11
LINC01979	0.019613286
RTL3	4.69e-5
SEPTIN11	8.75e-10
VIPAS39	1.16e-5
LINGO1	3.55e-8
LINGO1-AS1	5.1e-5
AHSA1	0.012609245
NAV3	4.96e-10
ZZZ3	9.45e-7
LINGO1-AS2	3.8e-7
MYCBP2	5.6e-7
ISM2	3.48e-6
TBC1D16	6.37e-10
USP35	3.45e-6
CCNI	5.37e-7
PARD6G	3.92e-7
CLEC3A	4.93e-9
PEX2	5.08e-6
LPAR4	1.59e-7
CCDC40	0.006822987
SCEL	1.82e-8
MIR1268B	0.104481071
LINC01851	0.001320739
OSTF1	5.3300000000000004e-09
GAA	5.12e-6
GAB2	2.48e-7
CCNG2	1.35e-7
EIF4A3	2.04e-6
SPTLC2	3.98e-11
SCEL-AS1	1.87e-8
HTR1B	3.09e-10
LOC645752	2.93e-7
MIR4328	0.126657016
CARD14	0.001773358
ALKBH1	2.94e-6
LINC02728	0.00335814
SGSH	0.001781941
SLIRP	0.046316289
SLC26A11	3.27e-5
ARSB	2.77e-8
SNAR-H	0.008797015
C14orf178	0.0012731
P2RY10	3.01e-5
WWOX	3.29e-11
USP33	1.77e-6
SNW1	7.4e-6
RNF213	3.73e-6
LOC440292	9.81e-7
LOC100129307	4.35158e-4
LOC101928896	0.263469822
LOC91450	2.34e-5
MIGA1	1.25e-7
NEXN	8.76e-7
ENDOV	1.24417e-4
SLAIN1	6.97e-7
DMGDH	0.026260724
ADCK1	7.19e-9
MEI4	4.63e-6
NEXN-AS1	7.72e-6
TBC1D2B	4.47e-8
LOC101927948	0.01215082
BHMT2	0.146201554
LOC100294362	6.44e-6
EDNRB-AS1	1.53e-7
SH2D7	0.013199319
MIR4730	2.41379e-4
CIB2	6.55e-5
NPTX1	1.92e-6
BHMT	1.85e-7
NARS2	9.54e-10
IDH3A	1.7e-6
FUBP1	0.001309981
EDNRB	1.57e-9
DNAJB4	1.79e-7
GPR174	2.61e-7
CXCL13	2.73e-7
JMY	5.45e-6
ACSBG1	4.79e-5
LINC02424	2.76e-10
LINC02077	2.75e-12
DNAJA4	3.38e-7
LINC01069	5.6e-7
LINC00446	3.92728e-4
GIPC2	1.59e-6
WDR61	6.68e-5
RPTOR	0.001655706
LOC102724874	1.94e-5
LOC101927967	8.23551e-4
ITM2A	2.95e-6
CRABP1	0.036697162
MGC27382	4.86e-9
PCSK5	3.95e-11
KCNMA1-AS1	2.57e-7
LOC105374820	2.08e-6
IREB2	7.8e-6
CNOT6L	4.62e-6
OBI1-AS1	1.77e-8
MAGI2-AS2	7.44e-8
RFK	6.42e-6
HYKK	4.7e-11
MRPL1	6.42e-7
LOC101928855	7e-7
HOMER1	3.01e-7
PSMA4	7.45e-6
CHRNA5	0.147558896
KCNMA1-AS2	1.93e-5
CHRNA3	1.46734e-4
TENT2	0.005261809
LOC400627	5.89449e-4
CHRNB4	2.01e-6
PTGFR	1.36e-9
CHMP6	1.79e-5
FRAS1	9.79e-10
LOC780529	7.22e-8
BAIAP2-DT	0.008871503
BAIAP2	4.9e-8
RPSAP9	5.09e-8
MAF	3.52e-7
LOC646938	0.001109116
CMYA5	1.82e-7
MIR657	6.13e-8
GCNT1	1.09e-12
IFI44L	1.68e-5
ADAMTS7	1.79e-5
MIR1250	2.51e-5
MIR708	9.23e-9
MIR5579	0.002564729
LINC01455	4.51e-6
PKIA	4.01e-9
ROBO1	2.21e-8
PVALEF	2.3e-5
AATK	1.88132e-4
MAGI2-AS3	7.58e-9
TENM4	2.08e-7
IFI44	1.16e-7
MORF4L1	4.78e-6
POU4F1	2.55349e-4
CEP131	1.82e-7
TEPSIN	8.4e-7
REG3G	4.54e-8
NDUFAF8	0.002916702
OBI1	1.96e-5
CTSH	2.24e-11
KCNMA1-AS3	8.43e-7
SNORD161	1.41e-14
SLC38A10	2.04e-5
LOC100129540	1.19038e-4
TBX22	0.001180576
MTX3	2.15e-6
REG1B	1.93e-6
LOC101927374	7.07e-8
THBS4	4.98e-5
LINC00482	0.002492033
PRUNE2	4.87e-8
REG1A	0.11875145
MIR10524	1.91e-9
PCA3	5.78e-8
REG1CP	0.028152611
CTD-2201I18.1	1.75e-8
REG3A	1.85e-8
RASGRF1	1.06e-9
KCNMA1	2.77e-8
MIR184	1.83821e-4
SERINC5	2.13e-8
ANXA3	8.63e-8
FSCN2	0.410039272
CHMP1B2P	5.54004e-4
PKIA-AS1	7.89e-10
LOC105370586	7.89e-9
FAAP100	1.43e-8
MIR3923	2.74e-8
ANKRD34C	3.96e-6
LINC01094	7.92e-8
SYT1	9.46e-11
ZC2HC1A	4.96e-6
ANKRD34C-AS1	0.042407638
LOC101927987	1.67e-6
FOXB2	5.57e-5
TMED3	5.25e-6
NPLOC4	3.83e-6
LOC644936	0.004037767
DLG5	1.02e-6
TSPAN10	0.313332536
SPZ1	1.38e-5
IRAK1BP1	1.66e-11
PDE6G	8.55747e-4
LOC101241902	1.06e-6
OXLD1	5.37e-7
CCDC137	0.575452944
CRSP8P	0.020612077
ARL16	3.98e-5
MIR6786	0.021401423
MRPL12	3.67e-7
SLC25A10	8.24e-7
LINC00331	2.44e-5
DLG5-AS1	0.001882552
BMP2K	6.03e-6
ZFYVE16	5.18e-5
IL7	1.53e-7
MINAR1	1.04869e-4
NRXN3	2.28e-11
PHIP	8.8e-6
GCGR	0.001552334
POLR3A	1.82e-5
LINC02605	1.15e-8
FAM151B	3.45e-8
MCRIP1	1.24e-5
VPS13A	8.97e-8
LINC01229	1.11e-10
MAFTRR	3.9e-8
RPS24	1.09e-6
P4HB	7.94e-6
ARHGDIA	4.76e-8
VPS13A-AS1	1.42e-9
TENT5D	0.006738738
ANAPC11	1.63e-5
MIR4264	4.36e-8
GNAI1	7.2e-10
ANKRD34B	0.010072083
NPB	4.6761e-4
PCYT2	2.13e-9
PAQR3	1.64e-9
SIRT7	2.98e-7
RBM26	2.66e-12
MAFG	1.53e-5
MAFG-DT	3.11e-7
PYCR1	1.01e-7
HMGN3-AS1	1.59e-5
MYADML2	0.036812082
NOTUM	1.39148e-4
LINC01337	0.847432052
MIR1252	7.62e-11
ASPSCR1	4.57e-6
HMGN3	1.58e-5
PAWR	1.82e-5
DHFR	4.25e-9
LINC01088	7.78e-8
CENPX	0.014302462
LRRC45	2.75e-7
RAC3	3.55e-6
DCXR	2.49e-8
RBM26-AS1	7.86e-8
LINC00856	4.96e-7
RFNG	0.267254452
GPS1	2.40766e-4
ADGRL4	1.87e-10
DUS1L	0.003103827
LCAL1	9.34e-7
GNA14-AS1	3.53e-6
NDFIP2	5.73e-6
FASN	7.37e-7
LOC101927269	1.11e-5
BRWD3	3.96e-5
NDFIP2-AS1	5.78e-9
GNAT3	5.02412e-4
CCDC57	7.3e-7
LINC00595	6.67e-10
SLC16A3	1.02219e-4
MTHFS	3.31e-8
MIR6787	4.5e-5
LCA5	8.17e-10
ST20-AS1	1.30934e-4
GNA14	1.97e-11
NAA11	4.21e-9
ST20	2.71e-8
LINC01068	3.18e-7
CSNK1D	5.7e-7
RASGRF2	4.86e-5
LINC01970	5.14e-6
BCL2A1	0.001477201
MIR8080	4.47e-8
LINC01038	6.74e-10
SECTM1	0.003537506
TEX19	0.002159341
PPP1R12A-AS1	7.58684e-4
UTS2R	0.017198707
MIR12123	2.81e-11
CD36	5.96e-8
ZFAND6	2.33e-8
PPP1R12A	1.62e-8
HEXD	0.00186263
GK2	3.16e-9
OGFOD3	7.27e-9
RASGRF2-AS1	7.12e-7
SH3BGRL2	6.73e-12
CYBC1	4.18e-7
NARF	4.87e-7
LINC02720	9.51e-12
FAH	7.16e-10
LINC01621	5.14e-10
LINC00382	1.34e-8
ZMIZ1-AS1	6.33e-6
FOXK2	1.22e-6
HMGN5	5.05e-6
LRRTM1	3.5e-11
GNAQ	4.2e-9
DIO2-AS1	7.44e-11
STMN2	9.24e-12
CKMT2	6.31e-9
LINC00989	4.85e-10
CTNNA2	8.77e-9
DYNLRB2	2.4e-7
CTXND1	0.006072608
CKMT2-AS1	7.36e-7
ZCCHC9	9.64e-6
PCAT4	7.63e-7
LINC00927	0.019536771
WDR45B	4.12e-7
MIR4525	1.32e-5
LINC01080	1.49e-8
HEY1	2.46e-8
RAB40B	9.45e-8
ELOVL4	1.67e-6
LOC101929552	0.033835989
FN3KRP	4.67e-7
ACOT12	7.92e-9
FN3K	3.34e-6
LINC01607	1.49e-8
TBCD	3.41e-9
OTOGL	2.75e-9
TTK	2.73e-6
LINC01227	2.37e-9
ARNT2	1.64e-7
CDYL2	2.79e-7
SH3BGRL	6.7e-6
SEMA3C	1.45e-10
PTPRQ	1.81e-7
LOC101927040	1.06e-9
LINC02050	7.96e-9
DIO2	2.58e-7
ZMIZ1	4.24e-7
ZNF750	6.6e-5
CEP78	1.83e-7
LOC101929586	2.75e-8
MRPS28	1.73e-7
MIR5572	3.98724e-4
SSBP2	2.38e-7
PSAT1	1.29e-7
ARLNC1	7.82e-8
TPD52	2.72e-8
ABHD17C	7.95e-7
ANTXR2	2.83e-8
PPIF	4.46e-7
B3GNTL1	6.24e-8
METRNL	7.74e-8
CMC2	1.31e-5
PRDM8	4.06e-7
ATMIN	3.19e-7
CEMIP	2.45e-8
LOC105369146	1.18e-7
MYF6	0.00397628
MYF5	0.076546544
RPL23AP87	0.001080733
C16orf46	9.03e-9
GCSH	2.46e-6
SPRY2	3.96e-10
LINC01490	1.38e-5
ZCCHC24	3.16e-6
BCKDHB	4.58e-9
FGF5	4.55e-11
MIR549A	6.19e-7
PKD1L2	2.51e-8
MIR5708	4.41e-11
LOC729815	0.017663843
MIR617	1.86e-7
BCO1	9.53e-6
ZBTB10	7.41e-10
MESD	5.7e-8
MIR618	2.6e-9
CFAP299	4.96e-7
TLNRD1	4.8e-9
LINC02027	1.81e-10
LOC100128317	6.45e-6
SFTPA2	0.00140421
LIN7A	2.93e-9
GAN	1.77e-8
LINC01781	3.08e-9
LINC01815	2.3e-9
ATG10	3.17e-9
SFTPA1	6.74e-5
HGF	1.47e-8
CEP128	7.89e-6
TSHR	2.22e-6
CFAP161	5.65e-8
MIR4720	3.62e-8
NUTM2B	0.013785254
CMIP	6.09e-7
ACSS3	2.02e-5
LINC00377	1.08e-11
RPS23	8.71e-9
MIR4699	2.33042e-4
LOC642361	0.109764886
MIR7854	5.79e-12
IL16	2.47e-6
ATP6AP1L	3.38e-9
NUTM2B-AS1	1.73e-5
STARD5	7.44e-6
TMC3-AS1	2.63e-7
PPFIA2-AS1	5.44e-12
MIR6504	1.5e-7
BMS1P21	1.24e-8
SNORA79	1.94e-9
LOC100129617	8.64e-10
MBL1P	1.53e-9
ZNF704	1.39e-8
SFTPD	4.51e-11
MIR4300	9.67e-9
LOC101927356	1.06e-10
PLCG2	3.76e-8
GBE1	1.6e-9
TMC3	3.82e-7
GTF2A1	5.35e-7
TMEM254	7.32e-5
PPFIA2	1.56e-10
LOC101927450	7.41e-9
STON2	4.76e-8
PLAC9	4.75e-7
LINC02308	3.78e-7
PAG1	6.27e-9
LOC101927434	4.36e-9
BMP3	2.45e-7
ANXA11	1.54e-8
SDR42E1	0.001511863
SEL1L	5.11e-8
LOC100130698	0.03338891
MAT1A	1.43115e-4
HSD17B2	0.046743115
LOC101928942	1.08e-7
DYDC2	0.006315689
DYDC1	8.41e-5
MIR3977	1.51e-7
LINC01467	3.28e-6
PRKG2	2.42e-10
ADGRL2	5.73e-11
CACNA2D1	2.32e-10
LINC01338	1.74e-8
PRXL2A	8.85e-7
LINC02008	8.54e-11
TENT5A	4.63e-11
MPHOSPH6	9.04e-7
MIR4300HG	5.69e-8
FABP5	4.66e-10
TSPAN14	2.69e-7
LINC02311	1.39e-9
TLE4	9.8e-9
LOC101929574	5.12396e-4
SH2D4B	8.32e-5
PMP2	1.08e-6
MEX3B	1.18e-7
SCARNA18	7.64e-5
LINC02426	5.07e-7
LINC02655	2.11e-9
FABP9	0.015723896
FABP4	3.13e-8
LINC01583	6.62658e-4
DHFRP3	2.41e-9
FABP12	7.84e-7
FAM181B	1.18e-7
CDH13	1.02e-7
IMPA1P1	3.21e-6
XRCC4	2.44e-6
LINC01526	5.99e-7
EFL1	7.3900000000000007e-08
IMPA1	1.2e-7
PRCP	9.11e-10
SLC10A5	2.88e-6
ZFAND1	3.75e-7
VCAN	1.43e-6
CHMP4C	5.72e-6
MIR8058	0.001465251
RAB30	1.95e-7
POU3F4	3.51485e-4
SNORA70E	0.002547362
LINC00564	1.53e-7
CCDC59	1.95e-9
PCLO	5.58e-9
RAB30-DT	0.721829817
RPS17	1.01e-5
RASGEF1B	2.17e-10
LINC02542	3.32e-12
LOC101928446	4.84e-6
PCF11	7.16e-5
PCF11-AS1	0.626072411
VCAN-AS1	1.09e-9
ANKRD42	9.55e-7
LINC01362	2.11e-7
CCDC90B	3.02e-7
HNRNPD	1.12e-9
IBTK	4.23e-10
LINC01507	2.72e-10
LOC102724034	0.00108981
CYLC1	0.001839055
UBE2Q2P2	0.195816638
LOC101928417	3.95e-6
HAPLN1	9.86e-8
SNX16	5.82e-10
SEMA3E	1.49e-6
TPBG	9.24e-12
CPEB1	5.57e-7
SLITRK1	3.24e-9
HNRNPDL	2.63e-5
AP3B2	7.92e-10
MIR3182	9.24e-6
ENOPH1	1.15e-6
LOC338963	0.523829693
ACTG1P17	0.005343186
SNHG21	2e-7
SCARNA15	0.02188107
RPS6KA6	3.5e-5
TMEM150C	9.27e-8
TMTC2	3.63e-9
WHAMM	5.25e-9
SEMA3A	2.53e-10
LOC101927141	1.72e-10
MIR548I4	9.42e-6
LINC02301	1.47e-10
LINC00575	2.05e-7
LINC01361	2.99e-11
UBE3D	1.5e-10
HOMER2	4.52e-7
NRG3	2.37e-7
RAMAC	5.20946e-4
LINC01809	6.15e-5
C15orf40	2.56e-9
MIR575	5.35e-9
BTBD1	9.32e-6
SCD5	1.45e-6
LOC102724163	5.08629e-4
EDIL3	4.54e-13
MIR4515	6.75e-10
HDX	6.26e-5
TM6SF1	1.04e-7
DOP1A	4.71371e-4
SEC31A	4.64e-6
THAP9	9.21e-5
HSBP1	1.01e-7
THAP9-AS1	0.087539021
HDGFL3	3.05e-8
RWDD2A	8.56e-6
PGM3	1.28e-8
BNC1	3.78258e-4
LIN54	6.93e-6
MLYCD	5.47e-7
LINC00971	3.61e-8
COPS4	8.28e-5
OSGIN1	1.54e-8
UBE2DNL	0.012732899
NECAB2	2.04e-10
PLAC8	1.42e-6
LINC01712	3.89e-8
SLC38A8	2.41e-5
ME1	1.08e-6
MBTPS1	1.97e-6
HSDL1	5.61e-8
FUNDC2P2	9.73e-7
COQ2	7.31e-9
DNAAF1	0.341176946
SH3GL3	5.35e-8
TAF1C	5.15e-6
ADAD2	0.00170377
TLE1	5.28e-10
LOC654780	0.003427327
KCNG4	3.04e-6
HPSE	1.93e-7
APOOL	7.66e-6
LINC01419	6.64e-8
PRSS35	8.47e-9
LOC101927560	6.06e-9
ADAMTSL3	6.6e-6
WFDC1	6.34e-5
HELQ	0.824787732
SATL1	9.69507e-4
LOC101927378	1.72e-11
MRPS18C	8.34157e-4
LINC01725	1.71e-7
LOC101927502	2.39e-8
ABRAXAS1	7.33e-5
SNAP91	5.72e-7
DLG2	6.78e-10
LOC101928128	2.23659e-4
ATP2C2	6.72e-7
LOC105377879	0.002227776
GPAT3	3.49e-10
TTLL7	1.03e-6
RIPPLY2	1.13e-6
ZNF711	2.1e-6
SPATA31D5P	1.08e-6
ATP2C2-AS1	1.66e-7
MEAK7	2.75e-9
EFL1P1	1.27e-6
SPATA31D3	0.386835723
CYB5R4	1.33e-5
PRKACB	1.6e-6
NRG3-AS1	6.42e-9
COTL1	6.71e-9
SEMA3D	8.76e-9
SPATA31D1	2.56e-9
KLHL36	8.61e-11
SUCLG1	1.52e-6
POF1B	0.001252813
SAMD13	7.61e-6
USP10	2.02e-6
DNAH6	7.83e-8
MRAP2	5.24e-11
NBPF22P	1.02e-10
UOX	1.17e-5
UBE2Q2L	0.001478892
CRISPLD2	5.34e-9
LOC440300	8.24e-6
MIR1321	1.02633e-4
DNASE2B	1.83e-5
LINC00333	5.01e-11
LINC02025	0.060350286
RPF1	4.29e-5
LOC101928978	2.68909e-4
LOC103171574	0.001353348
SPATA1	3.83639e-4
CEP162	3.97e-8
GNG5	0.002705837
SNORD3P3	7.27e-10
CTBS	6.77e-6
DNM1P41	1.28e-5
ZDHHC7	1.44e-10
KIAA0513	2.57e-8
LINC01461	6.23e-8
TRABD2A	5.92e-9
RALYL	1.83e-11
SNORA107	5.88e-9
LINC01555	2.69e-7
UBE2Q2P1	2.69e-8
FAM92B	1.29e-6
TMSB10	2.33e-9
ZSCAN2	1.77e-7
LINC02139	6.41e-5
SCAND2P	6.34e-9
MIR361	6.16e-5
SNORA95	2.28e-5
WDR73	7.26e-8
NMB	6.51e-7
SSX2IP	4.83e-10
KCMF1	7.66e-6
LINC01611	1.08e-8
SEC11A	6.76e-7
MIR12128	0.001903019
ZNF592	7.1e-6
CHM	0.001059369
LINC01964	1.7e-5
MIR5688	6.23e-11
SLC6A15	6.34e-7
LINC00311	7.64e-5
LPAR3	4.33e-8
TBX18-AS1	1.15e-8
TMEM126A	4.03e-6
TCF7L1	1.55316e-4
ALPK3	1.00284e-4
CREBZF	3.72413e-4
RASEF	2.22e-8
TSPAN19	3.39e-7
TCF7L1-IT1	0.002818576
CCDC89	8.76e-5
SYTL2	1.84e-7
NKX6-1	1.51927e-4
LINC02650	1.64e-8
LOC102724579	0.001230195
MCOLN2	4.6e-6
LRRIQ1	5.03e-8
SLC28A1	1.89e-7
MIR5093	5.15e-6
MCOLN3	2.20709e-4
GSE1	3.61e-8
CDS1	2.16e-10
PDE8A	1.13e-6
WDR63	9.39e-6
TGOLN2	6.55e-7
TBX18	9.13e-11
LINC00972	3.71e-9
CCDC83	1.20936e-4
RETSAT	6.18974e-4
MIR4423	1.38e-8
ELMOD3	0.010170573
CAPG	2.71e-6
CADM2	1.74e-7
SH2D6	8.76e-8
SYDE2	7.05e-8
GHITM	6.19e-6
LINC00375	8.57e-5
GINS2	1.74e-7
C1orf52	1.36e-6
MIR1910	0.022566571
PARTICL	1e-6
PICALM	6.34e-5
BCL10	3.33e-8
MAT2A	5.49e-5
LOC101929479	0.001025769
GGCX	4.01e-5
C16orf74	5.19423e-4
VAMP8	0.035773788
VAMP5	2.43e-5
LOC101928557	0.002962367
RNF181	7.44e-5
TMEM150A	1.13e-5
COX4I1	7.71e-5
C2orf68	4.58e-5
GOLGA6L3	2.46e-11
LINC02329	0.030920803
ALX1	9.97e-8
USP39	9.28e-7
WDFY3	3.04e-5
FRMD3	4.5e-10
SFTPB	1e-6
COX7C	1.05454e-4
CADM2-AS2	1.16e-9
WDFY3-AS2	1.78e-9
CERNA2	1.15e-5
SNORD138	1.85997e-4
LINC00911	0.001281749
MIR7706	1.51e-7
EED	4.34945e-4
IRF8	0.011123495
GNLY	1.8e-6
C10orf99	9.05e-7
MIR6774	4.39547e-4
CDHR1	2.36e-7
DDAH1	6.3e-10
LRRCC1	1.96e-10
LINC00351	1.89011e-4
RASSF9	3.6e-5
DACH2	7.02e-7
ATOH8	2.51e-6
LRIT2	8.31915e-4
LRIT1	0.587813254
FLRT2	1.56e-10
MIR6755	0.002693594
