PANEL,FILE,GENE,CHR,P0,P1,HSQ,BEST.GWAS.ID,BEST.GWAS.Z,EQTL.ID,EQTL.R2,EQTL.Z,EQTL.GWAS.Z,NSNP,NWGT,MODEL,MODELCV.R2,MODELCV.PV,TWAS.Z,TWAS.P,PERM.PV,PERM.N,PERM.ANL_PV
NA,/home/CMC.BRAIN.RNASEQ/CMC.TTN.wgt.RDat,TTN,2,179390716,179672150,0.2174,rs1368903,2.97,rs13420249,0.213826,-10.28,1.198,542,542,bslmm,0.22,5.20E-26,-1.25731,0.209,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CCDC141.wgt.RDat,CCDC141,2,179694483,179914786,0.0817,rs7585689,2.92,rs2366913,0.008263,-4.09,0.039,556,3,lasso,0.017,0.0033,0.46412,0.643,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SESTD1.wgt.RDat,SESTD1,2,179966418,180129350,0.1132,rs13019119,-2.65,rs10209887,0.131627,-7.94,0.786,591,1,top1,0.13,1.00E-15,-0.786,0.432,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITGA4.wgt.RDat,ITGA4,2,182321618,182402468,0.0669,rs6433891,-5.24,rs10205700,0.008325,-4.29,-4.089,387,15,enet,0.036,3.10E-05,1.78787,0.0738,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CERKL.wgt.RDat,CERKL,2,182401400,182545392,0.101,rs6433891,-5.24,rs10490684,0.07098,6.35,-2.399,436,10,lasso,0.081,4.20E-10,-2.91301,0.00358,0.07895,152,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PDE1A.wgt.RDat,PDE1A,2,183004761,183387572,0.0639,rs7607737,4.41,rs1432523,0.015664,-3.98,2.293,543,543,blup,0.035,3.30E-05,-0.65067,0.515,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNAJC10.wgt.RDat,DNAJC10,2,183580767,183644750,0.1078,rs7607737,4.41,rs288295,0.044113,-5.24,-2.327,450,19,enet,0.056,2.10E-07,3.00902,0.00262,0.05742,209,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.DUSP19.wgt.RDat,DUSP19,2,183943286,183964722,0.0384,rs7607737,4.41,rs288325,-0.001025,3.5,0.9,396,19,enet,0.0039,0.098,-0.81797,0.413,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NUP35.wgt.RDat,NUP35,2,183984749,184026408,0.1316,rs7607737,4.41,rs10460378,0.102005,-7.25,1.022,395,5,lasso,0.13,1.40E-15,-2.27833,0.0227,0.13043,92,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.FSIP2.wgt.RDat,FSIP2,2,186603354,186698016,0.0735,rs7596831,3.48,rs2081326,0.038116,5.11,-0.52,310,310,bslmm,0.049,1.30E-06,0.13583,0.892,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITGAV.wgt.RDat,ITGAV,2,187454789,187545629,0.2676,rs3768778,-2.66,rs7591153,0.115353,-7.74,0.828,293,293,blup,0.17,2.00E-20,-0.93515,0.35,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM171B.wgt.RDat,FAM171B,2,187558788,187628512,0.048,rs3768778,-2.62,rs998972,0.03153,4.13,-0.772,291,1,top1,0.032,8.70E-05,-0.772,0.44,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZSWIM2.wgt.RDat,ZSWIM2,2,187692206,187713897,0.1111,rs3768778,-2.6,rs10200056,0.060242,-5.87,0.2875,281,31,enet,0.067,1.50E-08,-0.72328,0.47,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.COL5A2.wgt.RDat,COL5A2,2,189896640,190044605,0.1441,rs11539983,1.95,rs1996576,0.126635,8,-0.509,351,1,top1,0.13,3.70E-15,-0.509,0.611,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.WDR75.wgt.RDat,WDR75,2,190306158,190340264,0.0321,rs5742949,-2.12,rs12622720,0.026702,-4.73,-0.053,311,1,top1,0.027,0.00029,0.053,0.958,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC40A1.wgt.RDat,SLC40A1,2,190425315,190445537,0.3222,rs5742949,-2.12,rs1123110,0.189168,9.57,-0.588,275,25,enet,0.23,4.60E-28,-0.27194,0.786,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ASNSD1.wgt.RDat,ASNSD1,2,190526124,190535557,0.2651,rs4853680,-2.67,rs2289226,0.370213,-12.98,-0.916,292,8,lasso,0.38,8.40E-49,0.631,0.528,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ANKAR.wgt.RDat,ANKAR,2,190539218,190611376,0.088,rs4853680,-2.67,rs2352709,0.067498,-6,-1.623,316,1,top1,0.067,1.20E-08,1.623,0.105,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ORMDL1.wgt.RDat,ORMDL1,2,190634992,190649097,0.2998,rs4853680,-2.67,rs1055091,0.46934,14.63,-0.738,314,1,top1,0.47,4.00E-64,-0.738,0.461,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PMS1.wgt.RDat,PMS1,2,190648810,190742355,0.1006,rs4853680,-2.67,rs2033870,0.090483,-7.09,-0.854,356,6,lasso,0.11,2.90E-13,0.22939,0.819,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HIBCH.wgt.RDat,HIBCH,2,191069359,191184771,0.4269,rs2356126,3.12,rs16832572,0.320827,-12.11,-0.566,366,6,lasso,0.34,3.30E-42,0.70661,0.48,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.INPP1.wgt.RDat,INPP1,2,191208195,191236391,0.1398,rs2356126,3.12,rs1882891,0.140031,8.09,1.025,347,1,top1,0.14,1.10E-16,1.025,0.305,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MFSD6.wgt.RDat,MFSD6,2,191273080,191367041,0.0637,rs2356126,3.12,rs10931458,0.016426,4.82,1.653,376,14,enet,0.046,2.60E-06,1.83246,0.0669,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NAB1.wgt.RDat,NAB1,2,191513847,191557492,0.0623,rs2356126,3.12,rs2293765,0.062468,-5.51,1.416,389,1,top1,0.062,4.30E-08,-1.416,0.157,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.STAT4.wgt.RDat,STAT4,2,191894301,192016322,0.0664,rs12466809,-3.17,rs6738544,0.055334,5.27,-1.403,421,1,top1,0.055,2.50E-07,-1.403,0.161,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNAH7.wgt.RDat,DNAH7,2,196602426,196933536,0.1135,rs3820908,-3.99,rs1489802,0.126089,8.36,-2.813,489,6,lasso,0.13,1.40E-15,-3.03289,0.00242,0.07843,153,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.ANKRD44.wgt.RDat,ANKRD44,2,197851385,198175521,0.1173,rs6757632,4.81,rs6754223,0.014974,4.75,1.322,424,22,enet,0.079,7.60E-10,0.7205,0.471,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SF3B1.wgt.RDat,SF3B1,2,198256697,198299771,0.0557,rs6757632,4.82,rs3792159,0.07108,6.66,4.297,346,10,enet,0.074,2.50E-09,4.3111,1.62E-05,0.04615,260,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.HSPD1.wgt.RDat,HSPD1,2,198351307,198364998,0.0754,rs6757632,4.82,rs2045244,0.090005,7,-3.482,329,7,lasso,0.093,2.20E-11,-3.49173,0.00048,0.29268,41,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PLCL1.wgt.RDat,PLCL1,2,198669425,199014608,0.0637,rs6757632,4.8,rs2054125,0.005123,-3.59,3.083,397,397,blup,0.025,0.00049,1.20709,0.227,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SATB2.wgt.RDat,SATB2,2,200134222,200335989,0.0344,rs4449074,-3.81,rs10931872,0.000751,3.43,1.449,298,4,lasso,0.0091,0.024,-0.08034,0.936,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TYW5.wgt.RDat,TYW5,2,200793633,200820459,0.0795,rs4673905,4.58,rs281767,0.140434,-8.11,0.28,363,1,top1,0.14,9.70E-17,-0.28,0.779,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C2orf47.wgt.RDat,C2orf47,2,200820039,200828847,0.0459,rs4673905,4.58,rs769949,0.016222,-4.9,3.203,361,1,top1,0.016,0.0039,-3.203,0.00136,0.08759,137,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.SGOL2.wgt.RDat,SGOL2,2,201390864,201448818,0.0516,rs4673905,4.58,rs2293528,0.034319,4.75,1.422,493,1,top1,0.034,4.40E-05,1.422,0.155,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC100507140.wgt.RDat,LOC100507140,2,201577027,201599900,0.1228,rs4673905,4.58,rs11686992,0.012268,-5.2,1.73,485,485,blup,0.037,2.50E-05,-4.41243,1.02E-05,0.05687,211,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PPIL3.wgt.RDat,PPIL3,2,201735678,201753849,0.4897,rs12990174,4.51,rs7588993,0.579429,-16.54,1.661,470,40,enet,0.66,1.20E-106,-1.0357,0.3,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TRAK2.wgt.RDat,TRAK2,2,202241929,202316319,0.0282,rs3731714,-3.2,rs2714493,0.032199,-4.45,0.157,382,1,top1,0.032,7.40E-05,-0.157,0.875,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TMEM237.wgt.RDat,TMEM237,2,202484906,202508252,0.1442,rs3731714,-3.2,rs1208081,0.06987,6.25,-1.672,450,33,enet,0.099,4.10E-12,-1.54108,0.123,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MPP4.wgt.RDat,MPP4,2,202509596,202563417,0.128,rs3731714,-3.2,rs16838095,0.062796,6.1,-1.555,460,460,bslmm,0.073,3.20E-09,-1.36727,0.172,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ALS2.wgt.RDat,ALS2,2,202564985,202645895,0.1584,rs7576306,-3.13,rs2052247,0.089493,-7.49,-0.626,463,18,enet,0.13,2.10E-15,1.33348,0.182,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NOP58.wgt.RDat,NOP58,2,203130514,203168384,0.0479,rs6435166,-3.12,rs34829484,0.01573,4.25,0.853,365,365,blup,0.026,0.00032,0.97323,0.33,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM117B.wgt.RDat,FAM117B,2,203499900,203634480,0.1319,rs6435166,-3.12,rs7568438,0.087595,-6.57,1.015,287,13,lasso,0.11,2.70E-13,-1.70046,0.089,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ICA1L.wgt.RDat,ICA1L,2,203637872,203736371,0.089,rs6435166,-3.12,rs6705330,0.063932,-5.56,2.634,267,1,top1,0.064,3.00E-08,-2.634,0.00844,0.18182,66,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.ALS2CR8.wgt.RDat,ALS2CR8,2,203776977,203851060,0.1191,rs6435166,-3.12,rs6705330,0.084568,-6.62,2.634,278,11,lasso,0.11,1.20E-13,-2.17557,0.0296,0.1165,103,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.NBEAL1.wgt.RDat,NBEAL1,2,203879601,204082717,0.1103,rs10174652,3.69,rs4510208,0.078783,-6.09,2.646,330,26,enet,0.084,2.10E-10,-2.56337,0.0104,0.05941,202,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.ABI2.wgt.RDat,ABI2,2,204193002,204296892,0.0862,rs10174652,3.69,rs12989194,-0.001978,3.75,2.78,335,335,blup,0.037,2.20E-05,-0.44442,0.657,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RAPH1.wgt.RDat,RAPH1,2,204298538,204400058,0.0352,rs10174652,3.69,rs7606996,0.015298,-4.27,1.065,364,10,enet,0.026,3.00E-04,-0.03258,0.974,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PARD3B.wgt.RDat,PARD3B,2,205410515,206484886,0.0688,rs12475967,-3.88,rs10211485,-0.001256,3.39,-1.44,995,995,blup,0.0088,0.026,0.08229,0.934,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NRP2.wgt.RDat,NRP2,2,206547223,206662857,0.0485,rs12475967,-3.88,rs2241155,-0.000702,-3.82,1.437,536,536,blup,0.015,0.0048,0.69046,0.49,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.INO80D.wgt.RDat,INO80D,2,206858444,206950906,0.0313,rs12475967,-3.88,rs6728131,0.027424,4.64,2.589,464,12,enet,0.036,2.80E-05,3.27811,0.00105,0.02299,522,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.NDUFS1.wgt.RDat,NDUFS1,2,206987802,207024243,0.1035,rs12475967,-3.88,rs1044120,0.093576,-6.92,1.483,429,1,top1,0.094,1.80E-11,-1.483,0.138,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ZDBF2.wgt.RDat,ZDBF2,2,207139522,207179148,0.0894,rs12475967,-3.88,rs9679697,0.069037,5.93,1.908,439,1,top1,0.069,8.50E-09,1.908,0.0564,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC200726.wgt.RDat,LOC200726,2,207507141,207514173,0.0529,rs2058706,3.08,rs1453170,-0.000599,-3.49,0.163,462,462,blup,0.0058,0.058,0.48455,0.628,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MDH1B.wgt.RDat,MDH1B,2,207598941,207630050,0.4403,rs10194632,2.84,rs4488642,0.425009,13.99,-0.223,488,43,enet,0.44,1.60E-58,-0.61582,0.538,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CREB1.wgt.RDat,CREB1,2,208394615,208470284,0.0712,rs2042484,-4.36,rs2709370,0.066007,-6.13,2.952,444,1,top1,0.066,1.80E-08,-2.952,0.00316,0.10619,113,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.METTL21A.wgt.RDat,METTL21A,2,208446076,208489973,0.1844,rs2042484,-4.36,rs2952769,0.202967,-10.11,3.432,437,7,lasso,0.21,2.00E-25,-3.44066,0.00058,0.12766,94,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PLEKHM3.wgt.RDat,PLEKHM3,2,208686011,208890284,0.0621,rs2042484,-4.36,rs6733487,-0.000432,-3.57,0.505,456,456,bslmm,0.0074,0.037,-1.86303,0.0625,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C2orf80.wgt.RDat,C2orf80,2,209030070,209054773,0.3143,rs2551968,4.09,rs12994778,0.116588,8.6,-0.252,382,382,bslmm,0.29,9.80E-36,-1.3261,0.185,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PTH2R.wgt.RDat,PTH2R,2,209353736,209704818,0.1109,rs12463845,-4.24,rs1370371,0.029249,-5.2,-0.871,472,14,enet,0.038,2.00E-05,0.58847,0.556,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LANCL1.wgt.RDat,LANCL1,2,211295972,211341499,0.0697,rs7684,4.1,rs2287420,0.014132,4.55,-2.432,361,361,bslmm,0.019,0.0019,-0.71519,0.474,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CPS1.wgt.RDat,CPS1,2,211342405,211543831,0.0732,rs7684,4.1,rs17770211,0.015816,5.21,-0.465,437,23,enet,0.038,1.90E-05,-1.521,0.128,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.BARD1.wgt.RDat,BARD1,2,215593274,215674428,0.3326,rs12997662,-3.48,rs6715570,0.291456,-11.53,0.449,455,5,lasso,0.33,3.80E-41,-0.12593,0.9,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ABCA12.wgt.RDat,ABCA12,2,215796265,216003151,0.0588,rs12997662,-3.48,rs1250253,0.012244,3.82,1.584,579,1,top1,0.012,0.011,1.584,0.113,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ATIC.wgt.RDat,ATIC,2,216176678,216214496,0.2111,rs12997662,-3.48,rs6734677,0.064862,7.74,1.285,482,8,lasso,0.15,7.40E-18,0.81938,0.413,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.XRCC5.wgt.RDat,XRCC5,2,216974019,217071016,0.0739,rs2012243,-4.63,rs207906,0.024789,4.56,-3.255,547,547,blup,0.028,0.00019,-2.21814,0.0265,0.07595,158,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.PKI55.wgt.RDat,PKI55,2,217081611,217084915,0.2725,rs2012243,-4.63,rs1805382,0.203206,9.74,0.859,491,1,top1,0.2,3.20E-24,0.859,0.39,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SMARCAL1.wgt.RDat,SMARCAL1,2,217277136,217347774,0.1218,rs2012243,-4.63,rs6708185,0.031513,4.77,2.846,536,5,lasso,0.038,1.70E-05,2.53425,0.0113,0.07843,153,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.IGFBP2.wgt.RDat,IGFBP2,2,217498126,217529158,0.0945,rs2012243,-4.63,rs284526,0.041438,6.19,-3.423,531,14,enet,0.053,4.80E-07,-3.75373,0.000174,0.00611,1963,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TNS1.wgt.RDat,TNS1,2,218712232,218867718,0.1426,rs3791957,2.63,rs11897815,0.096793,-6.73,-1.221,544,1,top1,0.097,8.00E-12,1.221,0.222,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PLCD4.wgt.RDat,PLCD4,2,219472487,219501909,0.0561,rs4674322,1.8,rs591573,0.087106,-6.97,0.186,382,1,top1,0.087,9.30E-11,-0.186,0.852,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NHEJ1.wgt.RDat,NHEJ1,2,219940045,220034817,0.0436,rs2276643,-2.24,rs6736922,0.007479,3.86,0.642,403,403,blup,0.017,0.003,1.18497,0.236,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CNPPD1.wgt.RDat,CNPPD1,2,220036618,220042732,0.0495,rs890086,-2.64,rs13404754,0.05824,-5.39,0.366,366,1,top1,0.058,1.20E-07,-0.366,0.714,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.DNAJB2.wgt.RDat,DNAJB2,2,220144039,220151622,0.0725,rs16860222,-2.78,rs7588654,0.001375,-3.86,-0.311,400,26,enet,0.027,0.00029,-0.3159,0.752,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.PTPRN.wgt.RDat,PTPRN,2,220154344,220174295,0.0512,rs16860222,-2.78,rs6436133,0.009187,4.24,1.375,417,417,bslmm,0.016,0.0037,1.09877,0.272,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.EPHA4.wgt.RDat,EPHA4,2,222282746,222437010,0.0716,rs17315907,3.95,rs16863122,0.012298,-3.81,1.142,532,1,top1,0.012,0.01,-1.142,0.253,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SGPP2.wgt.RDat,SGPP2,2,223289321,223423617,0.0881,rs17315907,3.95,rs1436788,0.091437,-6.87,0.364,529,4,lasso,0.098,5.70E-12,-0.23467,0.814,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FARSB.wgt.RDat,FARSB,2,223436161,223520827,0.0801,rs6720479,-2.73,rs6436326,0.013002,-4.99,-0.258,514,514,blup,0.033,6.40E-05,0.41945,0.675,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.KCNE4.wgt.RDat,KCNE4,2,223916647,223920357,0.123,rs17190891,-2.81,rs7565235,0.044488,-6.09,0.48,458,458,blup,0.067,1.50E-08,0.08347,0.933,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MRPL44.wgt.RDat,MRPL44,2,224822120,224832431,0.1659,rs13403816,3.9,rs11546405,0.124867,-7.76,-0.805,471,4,lasso,0.16,1.40E-18,0.57893,0.563,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.FAM124B.wgt.RDat,FAM124B,2,225243414,225266711,0.0435,rs17407839,4.05,rs12613725,0.059311,5.33,0.791,444,1,top1,0.059,9.50E-08,0.791,0.429,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CUL3.wgt.RDat,CUL3,2,225334866,225450114,0.0679,rs17407839,4.05,rs12623277,0.05402,-5.12,-1.427,515,1,top1,0.054,3.50E-07,1.427,0.154,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MFF.wgt.RDat,MFF,2,228189866,228222552,0.2196,rs13426457,2.45,rs7606754,0.133578,8.52,0.754,543,10,lasso,0.17,4.40E-20,1.02316,0.306,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SLC19A3.wgt.RDat,SLC19A3,2,228549925,228582745,0.0568,rs10172089,3.28,rs17438244,0.071415,5.87,-1.587,563,1,top1,0.071,4.70E-09,-1.587,0.113,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SPHKAP.wgt.RDat,SPHKAP,2,228844669,229046361,0.1056,rs6752389,3.49,rs6736430,0.055971,-5.44,3.171,552,1,top1,0.056,2.20E-07,-3.171,0.00152,0.02062,582,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.FBXO36.wgt.RDat,FBXO36,2,230787206,230948016,0.1012,rs4973252,3.01,rs2439570,0.042338,-5.67,0.39,558,558,bslmm,0.081,4.30E-10,-0.74825,0.454,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SP110.wgt.RDat,SP110,2,231033644,231084827,0.095,rs4973252,3.01,rs12995739,0.018004,4.09,0.434,488,488,bslmm,0.027,0.00028,0.29565,0.768,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.SP140L.wgt.RDat,SP140L,2,231191893,231268445,0.0593,rs10182071,3.04,rs4973310,0.009767,3.94,-0.071,518,518,bslmm,0.021,0.0011,-0.32832,0.743,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ITM2C.wgt.RDat,ITM2C,2,231729620,231743963,0.0801,rs6719593,3.14,rs6436979,-0.001807,3.81,-1.211,481,481,bslmm,0.024,0.00055,0.08972,0.929,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC151484.wgt.RDat,LOC151484,2,231751260,231769232,0.0563,rs6719593,3.14,rs12469403,0.023282,-5.61,-0.081,472,4,lasso,0.056,1.90E-07,-0.06106,0.951,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GPR55.wgt.RDat,GPR55,2,231774336,231825691,0.2438,rs6719593,3.14,rs6750171,0.263536,-11,-0.243,480,3,lasso,0.27,9.40E-33,0.31981,0.749,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C2orf72.wgt.RDat,C2orf72,2,231902280,231914427,0.0815,rs6719593,3.14,rs6750171,0.031387,-4.59,-0.243,451,11,lasso,0.045,3.40E-06,0.13509,0.893,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.TIGD1.wgt.RDat,TIGD1,2,233412778,233415283,0.3522,rs2004203,3.92,rs11683262,0.269779,11.25,0.133,441,1,top1,0.27,8.20E-33,0.133,0.894,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.EFHD1.wgt.RDat,EFHD1,2,233470766,233547491,0.0444,rs2004203,3.92,rs7606090,0.006348,-3.7,-0.0711,469,469,bslmm,0.022,9.00E-04,0.85524,0.392,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GIGYF2.wgt.RDat,GIGYF2,2,233562014,233725289,0.1495,rs2004203,3.92,rs13029336,0.053977,5.72,0,528,68,enet,0.094,1.60E-11,0.75796,0.448,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.C2orf82.wgt.RDat,C2orf82,2,233734993,233741107,0.1427,rs2004203,3.92,rs778340,0.224298,-10.3,-0.104,465,6,lasso,0.23,3.80E-27,0.11453,0.909,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ATG16L1.wgt.RDat,ATG16L1,2,234160216,234204320,0.0647,rs2004203,3.92,rs6719241,0.025609,-4.29,-1.879,587,587,bslmm,0.026,0.00033,0.61741,0.537,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.USP40.wgt.RDat,USP40,2,234384164,234474236,0.1596,rs4439944,3.88,rs838705,0.141704,8.12,-0.448,767,767,bslmm,0.14,3.70E-17,-0.90599,0.365,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.MSL3P1.wgt.RDat,MSL3P1,2,234774089,234777055,0.0844,rs680841,-3.63,rs529963,0.026729,-4.47,0.015,744,744,bslmm,0.04,1.20E-05,1.08267,0.279,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.IQCA1.wgt.RDat,IQCA1,2,237232789,237416178,0.1664,rs6431484,-3.18,rs6431458,0.010463,5.2,1.102,522,46,enet,0.093,2.20E-11,-0.44209,0.658,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RAB17.wgt.RDat,RAB17,2,238482964,238499769,0.359,rs35277801,3.65,rs2292871,0.180291,10.03,-0.382,501,5,lasso,0.26,4.50E-32,-1.05057,0.293,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LRRFIP1.wgt.RDat,LRRFIP1,2,238536223,238690290,0.1328,rs35277801,3.65,rs6709154,0.054831,5.63,1.6,585,9,lasso,0.062,4.70E-08,1.3733,0.17,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.RBM44.wgt.RDat,RBM44,2,238707387,238751451,0.2172,rs35277801,3.65,rs2117364,0.2103,9.79,-0.577,541,4,lasso,0.23,5.40E-28,-0.77907,0.436,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.LOC151174.wgt.RDat,LOC151174,2,239133753,239140318,0.1103,rs35277801,3.65,rs2304673,0.026986,4.91,-0.464,492,492,bslmm,0.038,1.80E-05,0.03562,0.972,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.HES6.wgt.RDat,HES6,2,239146907,239148681,0.166,rs35277801,3.65,rs11694250,0.137564,8.33,-3.261,490,1,top1,0.14,2.10E-16,-3.261,0.00111,0.00425,2822,NA
NA,/home/CMC.BRAIN.RNASEQ/CMC.TRAF3IP1.wgt.RDat,TRAF3IP1,2,239229184,239309541,0.0823,rs35277801,3.65,rs7605254,0.047386,-5.73,-1.638,475,2,lasso,0.047,1.80E-06,1.86586,0.0621,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.NDUFA10.wgt.RDat,NDUFA10,2,240896788,240964819,0.2169,rs4149549,4.27,rs3792087,0.164094,-8.75,0.816,598,11,lasso,0.2,2.20E-24,-1.72344,0.0848,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.ANKMY1.wgt.RDat,ANKMY1,2,241418838,241500275,0.0706,rs2975758,-4.93,rs10933609,0.002665,-4.46,-1.891,545,545,blup,0.02,0.0017,-0.1323,0.895,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.CAPN10.wgt.RDat,CAPN10,2,241526132,241557122,0.1448,rs2975758,-4.93,rs3792269,0.133233,-8.06,1.365,513,1,top1,0.13,6.50E-16,-1.365,0.172,0,0,0
NA,/home/CMC.BRAIN.RNASEQ/CMC.GPR35.wgt.RDat,GPR35,2,241544824,241570676,0.0628,rs2975758,-4.93,rs4676411,0.055044,-5.27,-1.33,516,1,top1,0.055,2.70E-07,1.33,0.184,0,0,0
